pubchem_cid	concept_id	concept_name	total_labels	type	n_labels	percent_labels	occurs_min	occurs_max	occurs_mean	occurs_mode	occurs_sd	occurs_iqr
39186	C0002963	Vasospastic Angina	68	indication	15	0.220588235294118	1	1	1	1	0	0
2881	C0011991	diarrhea	14	indication	3	0.214285714285714	1	1	1	1	0	0
5314	C0026836	muscle relaxation	2	indication	2	1	1	1	1	1	0	0
5253	C0011071	sudden death	22	indication	18	0.818181818181818	1	1	1	1	0	0
24843	C0036572	seizures	1	indication	1	1	1	1	1	1		0
5281021	C0013370	intestinal amebiasis	34	indication	22	0.647058823529412	1	1	1	1	0	0
6335986	C0042029	urinary tract infection	7	indication	7	1	1	1	1	1	0	0
6323497	C0041327	pulmonary tuberculosis	1	indication	1	1	1	1	1	1		0
441140	C0006840	moniliasis	8	indication	8	1	2	2	2	2	0	0
4679	C2004489	regurgitation	72	indication	17	0.236111111111111	1	1	1	1	0	0
5281011	C0002438	amebiasis	38	indication	18	0.473684210526316	1	1	1	1	0	0
5920	C0040137	thyroid nodules	10	indication	7	0.7	1	1	1	1	0	0
5215	C0559546	ADVERSE REACTIONS	1	indication	1	1	1	1	1	1		0
60961	C0030590	paroxysmal supraventricular tachycardia	14	indication	14	1	2	2	2	2	0	0
6010	C0027651	tumor	3	indication	3	1	2	2	2	2	0	0
1548952	C0042133	uterine fibroids	4	indication	4	1	2	2	2	2	0	0
5311027	C0017612	open angle glaucoma	10	indication	8	0.8	1	1	1	1	0	0
154058	C0042023	urinary frequency	6	indication	6	1	1	1	1	1	0	0
5481173	C0031154	peritonitis	16	indication	14	0.875	1	1	1	1	0	0
222786	C0221423	sickness	2	indication	2	1	1	1	1	1	0	0
5819	C0151467	acute adrenal insufficiency	113	indication	1	0.00884955752212389	1	1	1	1		0
7638	C0027962	mole	2	indication	2	1	1	1	1	1	0	0
338	C0033860	psoriasis	38	indication	15	0.394736842105263	1	1	1	1	0	0
9878	C0021368	inflammation	7	indication	6	0.857142857142857	1	1	1	1	0	0
6010	C0020619	hypogonadism	3	indication	3	1	1	1	1	1	0	0
71301	C0001807	aggressive	3	indication	2	0.666666666666667	1	1	1	1	0	0
3767	C0020517	hypersensitivity	18	indication	1	0.0555555555555556	2	2	2	2		0
3690	C0302592	Cervical cancer	4	indication	2	0.5	1	1	1	1	0	0
2678	C0423153	lacrimation	25	indication	13	0.52	1	1	1	1	0	0
5815	C0018794	heart block	15	indication	8	0.533333333333333	1	1	1	1	0	0
31307	C0013182	drug hypersensitivity	62	indication	6	0.0967741935483871	1	1	1	1	0	0
5215	C0035436	rheumatic fever	1	indication	1	1	1	1	1	1		0
3354	C0028734	nocturia	4	indication	4	1	1	1	1	1	0	0
3724	C0302148	thrombus	5	indication	2	0.4	1	1	1	1	0	0
5878	C0684321	regression	10	indication	2	0.2	1	1	1	1	0	0
60699	C0035412	rhabdomyosarcoma	13	indication	1	0.0769230769230769	1	1	1	1		0
60606	C1536220	STEMI	20	indication	6	0.3	1	1	1	1	0	0
5481350	C0559546	ADVERSE REACTIONS	15	indication	2	0.133333333333333	1	1	1	1	0	0
3410	C1306577	death	6	indication	2	0.333333333333333	1	1	1	1	0	0
3454	C1112469	CMV disease	4	indication	4	1	1	3	2	2	0.816496580927726	0.5
16132441	C0002962	angina	3	indication	1	0.333333333333333	1	1	1	1		0
383413	C0006826	cancer	20	indication	1	0.05	1	1	1	1		0
2764	C0749647	Empiric Therapy	159	indication	13	0.0817610062893082	1	1	1	1	0	0
9782	C0022658	nephropathy	35	indication	3	0.0857142857142857	1	1	1	1	0	0
2749	C1384589	tinea cruris	43	indication	12	0.27906976744186	1	1	1	1	0	0
5362129	C0730345	microalbuminuria	46	indication	16	0.347826086956522	1	1	1	1	0	0
2477	C0232604	rumination	28	indication	21	0.75	1	1	1	1	0	0
31703	C0677483	Testicular Carcinoma	15	indication	1	0.0666666666666667	1	1	1	1		0
2764	C0033046	pms	159	indication	3	0.0188679245283019	1	1	1	1	0	0
2478	C0026764	multiple myeloma	17	indication	1	0.0588235294117647	2	2	2	2		0
126941	C0008497	choriocarcinoma	11	indication	11	1	1	1	1	1	0	0
5815	C0020649	hypotension	15	indication	7	0.466666666666667	1	1	1	1	0	0
151068	C0029443	osteomyelitis	2	indication	2	1	1	1	1	1	0	0
2726	C0036341	schizophrenia	9	indication	9	1	1	1	1	1	0	0
125017	C0235198	impaired concentration	3	indication	3	1	1	1	1	1	0	0
2818	C0033046	pms	25	indication	2	0.08	1	1	1	1	0	0
63009	C0086132	depressive symptoms	94	indication	24	0.25531914893617	1	1	1	1	0	0
3657	C0023470	myeloid leukemia	10	indication	9	0.9	1	1	1	1	0	0
441074	C0024535	falciparum malaria	7	indication	3	0.428571428571429	2	2	2	2	0	0
3114	C0039231	tachycardia	6	indication	6	1	1	1	1	1	0	0
36294	C0016059	fibrosis	22	indication	1	0.0454545454545455	1	1	1	1		0
888	C0268733	acute nephritis	11	indication	3	0.272727272727273	1	1	1	1	0	0
206	C0854100	Negative nitrogen balance	38	indication	2	0.0526315789473684	1	1	1	1	0	0
5280360	C0000814	missed abortion	8	indication	1	0.125	1	1	1	1		0
10631	C0153567	uterine cancer	39	indication	5	0.128205128205128	1	1	1	1	0	0
4614	C0003873	rheumatoid arthritis	16	indication	16	1	1	1	1	1	0	0
150311	C0007273	carotid artery disease	22	indication	17	0.772727272727273	1	1	1	1	0	0
5215	C0021400	flu	1	indication	1	1	1	1	1	1		0
2770	C0750887	cancer Adrenal	5	indication	1	0.2	1	1	1	1		0
12560	C0018799	heart disease	72	indication	4	0.0555555555555556	1	1	1	1	0	0
12560	C0020564	enlargement	72	indication	4	0.0555555555555556	1	1	1	1	0	0
4212	C0007097	carcinoma	7	indication	2	0.285714285714286	1	1	1	1	0	0
2156	C0011071	sudden death	43	indication	7	0.162790697674419	1	1	1	1	0	0
5865	C0178416	hypoplastic anemia	43	indication	39	0.906976744186046	1	1	1	1	0	0
5865	C0012797	diuresis	43	indication	43	1	1	1	1	1	0	0
34312	C0751495	partial seizures	30	indication	30	1	1	1	1	1	0	0
47964	C0040425	tonsillitis	15	indication	15	1	1	1	1	1	0	0
5472	C0038454	cerebrovascular accident	4	indication	4	1	1	1	1	1	0	0
4946	C0728899	intoxication	46	indication	7	0.152173913043478	1	1	1	1	0	0
3724	C0020564	enlargement	5	indication	2	0.4	1	1	1	1	0	0
2770	C0024299	lymphoma	5	indication	1	0.2	2	2	2	2		0
84029	C0033046	pms	40	indication	2	0.05	1	1	1	1	0	0
5281004	C0027430	nasal polyps	32	indication	1	0.03125	1	1	1	1		0
5460135	C0020877	ileitis	6	indication	1	0.166666666666667	1	1	1	1		0
68740	C0153690	bone metastases	16	indication	13	0.8125	2	2	2	2	0	0
5253	C0018799	heart disease	22	indication	11	0.5	1	1	1	1	0	0
6337614	C0006826	cancer	5	indication	5	1	1	1	1	1	0	0
2756	C0030193	pain	6	indication	6	1	1	1	1	1	0	0
2244	C0027796	neuralgia	16	indication	7	0.4375	1	1	1	1	0	0
168708	C0007097	carcinoma	45	indication	12	0.266666666666667	1	1	1	1	0	0
62819	C0012359	distention	1	indication	1	1	1	1	1	1		0
937	C0020443	hypercholesterolemia	14	indication	11	0.785714285714286	1	2	1.27272727272727	1	0.467099366496914	0.5
5281008	C0008354	Cholera	6	indication	6	1	1	1	1	1	0	0
6436173	C0011991	diarrhea	5	indication	5	1	1	1	1	1	0	0
5379	C0008677	chronic bronchitis	18	indication	12	0.666666666666667	1	1	1	1	0	0
43672	C0010709	cyst	6	indication	6	1	1	1	1	1	0	0
31100	C0011880	diabetic ketoacidosis	7	indication	1	0.142857142857143	1	1	1	1		0
2756	C0001430	adenomas	6	indication	6	1	1	1	1	1	0	0
3690	C0023449	acute lymphoblastic leukemia	4	indication	1	0.25	2	2	2	2		0
9875401	C0013922	embolism	1	indication	1	1	2	2	2	2		0
5245	C0687133	Interactions	17	indication	2	0.117647058823529	1	1	1	1	0	0
5280360	C1306577	death	8	indication	2	0.25	1	1	1	1	0	0
60961	C0039231	tachycardia	14	indication	14	1	1	1	1	1	0	0
2732	C0234215	discomfort	4	indication	3	0.75	1	1	1	1	0	0
2761171	C0041296	tuberculosis	3	indication	3	1	1	1	1	1	0	0
6533629	C1112209	abdominal infections	3	indication	3	1	1	1	1	1	0	0
3672	C0004096	asthma	104	indication	7	0.0673076923076923	1	1	1	1	0	0
5757	C0041969	urethra	80	indication	1	0.0125	1	1	1	1		0
2337	C0038363	aphthous stomatitis	7	indication	1	0.142857142857143	1	1	1	1		0
27400	C0233494	tension	2	indication	2	1	1	1	1	1	0	0
5825	C0424295	hyperkinesia	16	indication	15	0.9375	2	3	2.46666666666667	2	0.516397779494322	1
47641	C0040247	tinea	4	indication	4	1	1	1	1	1	0	0
29029	C0025289	meningitis	85	indication	1	0.0117647058823529	1	1	1	1		0
3793	C0004030	aspergillosis	4	indication	3	0.75	1	2	1.66666666666667	2	0.577350269189626	0.5
2802	C0235295	abdominal distress	34	indication	23	0.676470588235294	1	1	1	1	0	0
4829	C1956346	coronary artery disease	43	indication	1	0.0232558139534884	1	1	1	1		0
148123	C0029928	ovary	27	indication	2	0.0740740740740741	1	1	1	1	0	0
6013	C0001792	geriatric	42	indication	10	0.238095238095238	1	1	1	1	0	0
16682734	C0027497	nausea	2	indication	2	1	1	1	1	1	0	0
449193	C0006277	bronchitis	1	indication	1	1	1	1	1	1		0
5360373	C0026948	Mycosis fungoides	3	indication	1	0.333333333333333	1	1	1	1		0
2789	C0023003	LGS	1	indication	1	1	1	1	1	1		0
12035	C0010674	cystic fibrosis	11	indication	1	0.0909090909090909	1	1	1	1		0
28417	C0002994	angioedema	2	indication	2	1	2	2	2	2	0	0
9003	C0026836	muscle relaxation	1	indication	1	1	1	1	1	1		0
5757	C0085762	alcohol abuse	80	indication	6	0.075	1	1	1	1	0	0
9782	C0002871	anemia	35	indication	3	0.0857142857142857	1	1	1	1	0	0
54687	C0020445	familial hypercholesterolemia	49	indication	27	0.551020408163265	1	2	1.88888888888889	2	0.320256307610174	0
3032	C0021368	inflammation	66	indication	7	0.106060606060606	1	1	1	1	0	0
143	C0016412	folate deficiency	3	indication	1	0.333333333333333	1	1	1	1		0
5379	C0009763	conjunctivitis	18	indication	6	0.333333333333333	1	1	1	1	0	0
3467	C0005743	blepharoconjunctivitis	26	indication	10	0.384615384615385	1	1	1	1	0	0
2337	C0029878	otitis externa	7	indication	1	0.142857142857143	1	1	1	1		0
3345	C0344307	analgesia	64	indication	38	0.59375	1	1	1	1	0	0
31307	C0038013	ankylosing spondylitis	62	indication	6	0.0967741935483871	1	1	1	1	0	0
2764	C0009768	bacterial conjunctivitis	159	indication	3	0.0188679245283019	1	1	1	1	0	0
6252	C0085669	acute leukemia	8	indication	1	0.125	1	1	1	1		0
222786	C0014130	Endocrine Disorders	2	indication	2	1	1	1	1	1	0	0
60853	C0853193	Bipolar I Disorder	24	indication	18	0.75	1	2	1.5	2	0.514495755427527	1
29327	C0595916	toxic nephropathy	3	indication	2	0.666666666666667	1	1	1	1	0	0
5360373	C0334044	dyscrasia	3	indication	1	0.333333333333333	1	1	1	1		0
2244	C0006444	bursitis	16	indication	15	0.9375	1	1	1	1	0	0
5904	C0014009	empyema	8	indication	5	0.625	1	1	1	1	0	0
65492	C0302148	thrombus	5	indication	3	0.6	1	1	1	1	0	0
338	C0029408	osteoarthritis	38	indication	1	0.0263157894736842	2	2	2	2		0
2140	C0264558	tension pneumothorax	15	indication	1	0.0666666666666667	1	1	1	1		0
28486	C0005586	Bipolar Disorder	29	indication	14	0.482758620689655	3	3	3	3	0	0
2907	C0598894	monocytic leukemia	9	indication	2	0.222222222222222	1	1	1	1	0	0
68740	C0020502	hyperparathyroidism	16	indication	13	0.8125	1	1	1	1	0	0
7638	C0162835	hypopigmentation	2	indication	2	1	1	1	1	1	0	0
5878	C0039584	testis disorder	10	indication	2	0.2	1	1	1	1	0	0
71616	C0000833	abscess	30	indication	9	0.3	1	1	1	1	0	0
4594	C0221013	systemic mastocytosis	39	indication	23	0.58974358974359	1	1	1	1	0	0
9782	C0006118	brain tumor	35	indication	3	0.0857142857142857	1	1	1	1	0	0
54454	C0424295	hyperkinesia	84	indication	1	0.0119047619047619	1	1	1	1		0
5320	C0015403	ocular infection	20	indication	8	0.4	1	1	1	1	0	0
2564	C0020517	hypersensitivity	4	indication	4	1	1	1	1	1	0	0
63009	C0022107	irritability	94	indication	38	0.404255319148936	1	1	1	1	0	0
9294	C0020538	hypertension	3	indication	1	0.333333333333333	2	2	2	2		0
2803	C0027796	neuralgia	54	indication	7	0.12962962962963	1	1	1	1	0	0
38904	C0242379	lung cancer	5	indication	1	0.2	1	1	1	1		0
5665	C0456909	blindness	4	indication	2	0.5	2	2	2	2	0	0
156391	C0018099	gout	70	indication	49	0.7	1	1	1	1	0	0
43805	C1384494	metastatic carcinoma	19	indication	1	0.0526315789473684	1	1	1	1		0
5362032	C0018801	heart failure	1	indication	1	1	1	1	1	1		0
2337	C0877508	gum irritation	7	indication	1	0.142857142857143	1	1	1	1		0
175	C0021311	infection	5	indication	2	0.4	1	1	1	1	0	0
4927	C0344307	analgesia	55	indication	15	0.272727272727273	1	1	1	1	0	0
53232	C0020557	hypertriglyceridemia	48	indication	39	0.8125	1	1	1	1	0	0
31307	C0029077	Sympathetic ophthalmia	62	indication	7	0.112903225806452	1	1	1	1	0	0
60825	C0424092	withdrawn	22	indication	4	0.181818181818182	1	1	1	1	0	0
2578	C0017638	gliomas	6	indication	5	0.833333333333333	1	1	1	1	0	0
5833	C0003962	ascites	19	indication	19	1	1	1	1	1	0	0
6251	C0006114	cerebral edema	6	indication	2	0.333333333333333	1	1	1	1	0	0
468595	C0021311	infection	2	indication	2	1	2	2	2	2	0	0
2802	C0233481	worry	34	indication	23	0.676470588235294	1	1	1	1	0	0
446155	C0020445	familial hypercholesterolemia	16	indication	9	0.5625	1	2	1.44444444444444	1	0.52704627669473	1
3672	C0344307	analgesia	104	indication	1	0.00961538461538462	1	1	1	1		0
2749	C0006846	cutaneous candidiasis	43	indication	6	0.13953488372093	1	1	1	1	0	0
216237	C0020625	hyponatremia	1	indication	1	1	1	1	1	1		0
5280793	C0085682	hypophosphatemia	9	indication	9	1	1	1	1	1	0	0
19648	C0041351	Tularemia	2	indication	2	1	1	1	1	1	0	0
5284549	C0028840	ocular hypertension	11	indication	9	0.818181818181818	1	1	1	1	0	0
60779	C0149925	small cell lung cancer	8	indication	4	0.5	1	1	1	1	0	0
64139	C0859298	human immunodeficiency virus type	25	indication	1	0.04	1	1	1	1		0
2140	C0030283	pancreatic cyst	15	indication	3	0.2	1	1	1	1	0	0
4829	C0042373	vascular disease	43	indication	1	0.0232558139534884	1	1	1	1		0
62959	C0085166	bacterial vaginosis	1	indication	1	1	1	1	1	1		0
3339	C0025322	early menopause	34	indication	3	0.0882352941176471	1	1	1	1	0	0
5479537	C0376545	hematological malignancy	13	indication	13	1	1	2	1.23076923076923	1	0.438529009653515	0
6006	C0002871	anemia	1	indication	1	1	1	1	1	1		0
4829	C0687133	Interactions	43	indication	1	0.0232558139534884	3	3	3	3		0
5743	C0497209	infective conjunctivitis	29	indication	4	0.137931034482759	1	1	1	1	0	0
5281090	C0524662	opioid dependence	1	indication	1	1	1	1	1	1		0
5358	C0270860	basilar migraine	56	indication	23	0.410714285714286	1	1	1	1	0	0
9904	C0002871	anemia	2	indication	2	1	1	1	1	1	0	0
3161	C0155866	Inhalational anthrax	34	indication	30	0.882352941176471	1	1	1	1	0	0
6322	C0001206	Acromegaly	2	indication	2	1	1	1	1	1	0	0
54746	C0032019	neoplasm of pituitary	8	indication	1	0.125	1	1	1	1		0
31307	C0036202	sarcoidosis	62	indication	6	0.0967741935483871	1	1	1	1	0	0
131204	C0012359	distention	1	indication	1	1	1	1	1	1		0
4236	C0041671	Attention Deficit	6	indication	2	0.333333333333333	1	1	1	1	0	0
60855	C0024115	lung disorder	6	indication	6	1	1	1	1	1	0	0
27447	C0027438	nasopharynx	41	indication	41	1	1	1	1	1	0	0
5743	C0003873	rheumatoid arthritis	29	indication	20	0.689655172413793	1	3	1.8	2	0.523148363780597	0.25
5904	C0004945	bejel	8	indication	1	0.125	1	1	1	1		0
16131215	C0033575	prostate	1	indication	1	1	1	1	1	1		0
2140	C0334533	arteriovenous malformation	15	indication	5	0.333333333333333	1	1	1	1	0	0
2770	C0376358	prostate cancer	5	indication	1	0.2	1	1	1	1		0
5426	C0149871	deep vein thrombosis	14	indication	3	0.214285714285714	1	1	1	1	0	0
2749	C0006147	lactation	43	indication	14	0.325581395348837	1	1	1	1	0	0
785	C0036651	liver spots	12	indication	1	0.0833333333333333	1	1	1	1		0
5484727	C0018801	heart failure	9	indication	7	0.777777777777778	1	2	1.42857142857143	1	0.534522483824849	1
154417	C0152169	renal colic	23	indication	23	1	1	1	1	1	0	0
3355	C0235480	paroxysmal atrial fibrillation	6	indication	6	1	2	2	2	2	0	0
60753	C0861148	proarrhythmia	6	indication	1	0.166666666666667	1	1	1	1		0
4913	C0232197	fibrillation	5	indication	3	0.6	1	1	1	1	0	0
13109	C0041747	unintended pregnancy	10	indication	1	0.1	1	1	1	1		0
21585658	C0340359	prosthetic valve endocarditis	11	indication	1	0.0909090909090909	1	1	1	1		0
5757	C0025322	early menopause	80	indication	7	0.0875	1	1	1	1	0	0
5755	C0085932	Bullous dermatitis	30	indication	20	0.666666666666667	1	1	1	1	0	0
16132265	C0029134	optic neuritis	1	indication	1	1	1	1	1	1		0
6918140	C0009782	connective tissue disorders	6	indication	2	0.333333333333333	1	1	1	1	0	0
43672	C0041976	urethritis	6	indication	6	1	1	1	1	1	0	0
2955	C0011603	dermatitis	6	indication	3	0.5	1	1	1	1	0	0
5755	C0019360	herpes zoster	30	indication	12	0.4	2	2	2	2	0	0
3478	C0011860	type 2 diabetes	48	indication	44	0.916666666666667	1	2	1.68181818181818	2	0.471155298187944	1
2749	C0040247	tinea	43	indication	30	0.697674418604651	1	1	1	1	0	0
36811	C0018802	congestive heart failure	9	indication	3	0.333333333333333	1	1	1	1	0	0
60837	C0017638	gliomas	26	indication	1	0.0384615384615385	1	1	1	1		0
3690	C0006142	breast cancer	4	indication	1	0.25	1	1	1	1		0
5743	C0021368	inflammation	29	indication	21	0.724137931034483	1	1	1	1	0	0
5284570	C0021308	infarction	55	indication	1	0.0181818181818182	1	1	1	1		0
222786	C0011616	contact dermatitis	2	indication	2	1	1	1	1	1	0	0
3657	C1140680	ovarian cancer	10	indication	1	0.1	1	1	1	1		0
5484727	C1306577	death	9	indication	3	0.333333333333333	1	1	1	1	0	0
702	C0030193	pain	3	indication	2	0.666666666666667	1	1	1	1	0	0
6915944	C0040425	tonsillitis	20	indication	19	0.95	2	2	2	2	0	0
71616	C0235828	lack of efficacy	30	indication	14	0.466666666666667	1	1	1	1	0	0
5754	C0029077	Sympathetic ophthalmia	67	indication	10	0.149253731343284	1	1	1	1	0	0
2092	C1704272	benign prostatic hyperplasia	16	indication	14	0.875	1	2	1.14285714285714	1	0.363136519601282	0
4101	C0085593	chills	8	indication	1	0.125	1	1	1	1		0
4033	C0032461	polycythemia	5	indication	3	0.6	1	1	1	1	0	0
1775	C0036572	seizures	42	indication	42	1	1	1	1	1	0	0
5656	C0235198	impaired concentration	97	indication	73	0.752577319587629	1	1	1	1	0	0
4086	C0004096	asthma	4	indication	4	1	2	2	2	2	0	0
1548886	C0035435	rheumatism	12	indication	8	0.666666666666667	1	1	1	1	0	0
104865	C0242698	left ventricular dysfunction	11	indication	1	0.0909090909090909	1	1	1	1		0
16132265	C0012797	diuresis	1	indication	1	1	1	1	1	1		0
101526	C1262006	bacterial sinusitis	30	indication	24	0.8	1	1	1	1	0	0
4168	C0740411	delayed gastric emptying	36	indication	26	0.722222222222222	1	1	1	1	0	0
8784	C0149871	deep vein thrombosis	35	indication	20	0.571428571428571	1	1	1	1	0	0
5484727	C0020545	renovascular hypertension	9	indication	4	0.444444444444444	1	1	1	1	0	0
6041	C0036974	shock	11	indication	6	0.545454545454545	1	1	1	1	0	0
5281021	C0034212	pyoderma	34	indication	4	0.117647058823529	1	1	1	1	0	0
5282241	C0029882	otitis media	2	indication	2	1	2	2	2	2	0	0
2719	C0024535	falciparum malaria	8	indication	8	1	1	1	1	1	0	0
451668	C0002893	refractory anemia	2	indication	2	1	1	1	1	1	0	0
51038	C0031350	pharyngitis	7	indication	7	1	1	1	1	1	0	0
72466	C0032226	pleural	2	indication	2	1	2	2	2	2	0	0
9782	C0018939	Hematologic Disorders	35	indication	3	0.0857142857142857	1	1	1	1	0	0
441074	C0151636	ventricular extrasystoles	7	indication	6	0.857142857142857	1	1	1	1	0	0
446155	C0011849	diabetes	16	indication	16	1	2	2	2	2	0	0
2244	C0021368	inflammation	16	indication	7	0.4375	1	1	1	1	0	0
5757	C0000768	congenital anomalies	80	indication	1	0.0125	1	1	1	1		0
4927	C0043012	aroused	55	indication	54	0.981818181818182	1	1	1	1	0	0
5280483	C0678202	Regional enteritis	12	indication	6	0.5	1	1	1	1	0	0
16682734	C0038354	stomach	2	indication	2	1	1	1	1	1	0	0
3767	C0019158	hepatitis	18	indication	18	1	1	1	1	1	0	0
5362420	C0019655	histoplasmosis	8	indication	7	0.875	1	1	1	1	0	0
2727	C0020456	hyperglycemia	2	indication	1	0.5	1	1	1	1		0
5394	C1621958	glioblastoma multiforme	14	indication	10	0.714285714285714	1	3	1.4	1	0.843274042711568	0
4946	C0004238	atrial fibrillation	46	indication	26	0.565217391304348	1	2	1.69230769230769	2	0.470678724331642	1
4205	C0221423	sickness	59	indication	23	0.389830508474576	1	1	1	1	0	0
447043	C0018078	gonococcal urethritis	70	indication	21	0.3	1	1	1	1	0	0
3339	C0020474	mixed hyperlipidemia	34	indication	8	0.235294117647059	1	2	1.5	2	0.534522483824849	1
5755	C0149911	Hypercalcemia of Malignancy	30	indication	2	0.0666666666666667	1	1	1	1	0	0
5360373	C0080032	malignant pleural effusions	3	indication	2	0.666666666666667	1	2	1.5	2	0.707106781186548	0.5
5833	C0020507	hyperplasia	19	indication	17	0.894736842105263	1	1	1	1	0	0
2170	C0011581	depressive disorder	2	indication	2	1	1	1	1	1	0	0
5865	C0023418	leukemia	43	indication	43	1	2	2	2	2	0	0
4909	C0014549	grand mal	14	indication	14	1	1	1	1	1	0	0
12560	C0015403	ocular infection	72	indication	6	0.0833333333333333	1	1	1	1	0	0
16132418	C0020456	hyperglycemia	17	indication	15	0.882352941176471	1	1	1	1	0	0
5288826	C0240417	muscle mass	97	indication	1	0.0103092783505155	1	1	1	1		0
5281011	C0237849	desquamation	38	indication	8	0.210526315789474	1	1	1	1	0	0
5742673	C0007684	CNS infections	10	indication	8	0.8	1	1	1	1	0	0
5281021	C0018188	granuloma	34	indication	22	0.647058823529412	1	1	1	1	0	0
6041	C0017601	glaucoma	11	indication	2	0.181818181818182	1	1	1	1	0	0
4409	C0003864	arthritis	13	indication	13	1	1	1	1	1	0	0
71616	C0876973	pulmonary infections	30	indication	9	0.3	1	1	1	1	0	0
5280793	C0733682	familial hypophosphatemia	9	indication	9	1	1	1	1	1	0	0
16129617	C0032019	neoplasm of pituitary	5	indication	5	1	1	1	1	1	0	0
6741	C0003872	psoriatic arthritis	39	indication	31	0.794871794871795	1	2	1.06451612903226	1	0.249731038114707	0
4173	C0014179	endometritis	79	indication	30	0.379746835443038	1	1	1	1	0	0
978	C0234233	tenderness	5	indication	5	1	1	1	1	1	0	0
